Date,Store,Product,Sales,Price,Revenue
2023-12-19,Store_B,Soap,31,119.65,3709.15
2023-12-20,Store_B,Soap,32,30.61,979.52
2023-12-21,Store_B,Soap,36,78.02,2808.72
2023-12-22,Store_B,Soap,33,101.44,3347.52
2023-12-23,Store_B,Soap,44,254.29,11188.76
2023-12-24,Store_B,Soap,53,167.04,8853.119999999999
2023-12-25,Store_B,Soap,30,234.55,7036.5
2023-12-26,Store_B,Soap,30,398.68,11960.4
2023-12-27,Store_B,Soap,41,334.23,13703.43
2023-12-28,Store_B,Soap,33,483.93,15969.69
2023-12-29,Store_B,Soap,19,334.19,6349.61
2023-12-30,Store_B,Soap,52,168.08,8740.16
2023-12-31,Store_B,Soap,47,484.16,22755.52
2022-01-01,Store_B,Shampoo,62,255.85,15862.699999999999
2022-01-02,Store_B,Shampoo,53,156.27,8282.310000000001
2022-01-03,Store_B,Shampoo,41,83.06,3405.46
2022-01-04,Store_B,Shampoo,42,247.37,10389.54
2022-01-05,Store_B,Shampoo,44,236.35,10399.4
2022-01-06,Store_B,Shampoo,39,443.21,17285.19
2022-01-07,Store_B,Shampoo,47,374.31,17592.57
2022-01-08,Store_B,Shampoo,51,302.0,15402.0
2022-01-09,Store_B,Shampoo,60,451.91,27114.600000000002
2022-01-10,Store_B,Shampoo,47,130.08,6113.76
2022-01-11,Store_B,Shampoo,53,494.83,26225.989999999998
2022-01-12,Store_B,Shampoo,56,110.21,6171.759999999999
2022-01-13,Store_B,Shampoo,46,119.61,5502.06
2022-01-14,Store_B,Shampoo,39,323.19,12604.41
2022-01-15,Store_B,Shampoo,56,284.76,15946.56
2022-01-16,Store_B,Shampoo,57,297.52,16958.64
2022-01-17,Store_B,Shampoo,51,304.47,15527.970000000001
2022-01-18,Store_B,Shampoo,49,64.76,3173.2400000000002
2022-01-19,Store_B,Shampoo,54,197.55,10667.7
2022-01-20,Store_B,Shampoo,47,15.44,725.68
2022-01-21,Store_B,Shampoo,50,120.59,6029.5
2022-01-22,Store_B,Shampoo,51,347.02,17698.02
2022-01-23,Store_B,Shampoo,58,439.1,25467.800000000003
2022-01-24,Store_B,Shampoo,52,428.86,22300.72
2022-01-25,Store_B,Shampoo,46,159.35,7330.099999999999
2022-01-26,Store_B,Shampoo,49,245.81,12044.69
2022-01-27,Store_B,Shampoo,40,372.03,14881.199999999999
2022-01-28,Store_B,Shampoo,48,278.56,13370.880000000001
2022-01-29,Store_B,Shampoo,60,42.72,2563.2
2022-01-30,Store_B,Shampoo,55,17.01,935.5500000000001
2022-01-31,Store_B,Shampoo,44,276.21,12153.24
2022-02-01,Store_B,Shampoo,53,147.17,7800.009999999999
2022-02-02,Store_B,Shampoo,42,375.37,15765.54
2022-02-03,Store_B,Shampoo,49,413.44,20258.56
2022-02-04,Store_B,Shampoo,55,72.83,4005.65
2022-02-05,Store_B,Shampoo,64,58.77,3761.28
2022-02-06,Store_B,Shampoo,66,229.86,15170.76
2022-02-07,Store_B,Shampoo,51,63.76,3251.7599999999998
2022-02-08,Store_B,Shampoo,36,264.09,9507.24
2022-02-09,Store_B,Shampoo,50,225.55,11277.5
2022-02-10,Store_B,Shampoo,56,389.68,21822.08
2022-02-11,Store_B,Shampoo,51,328.0,16728.0
2022-02-12,Store_B,Shampoo,61,44.9,2738.9
2022-02-13,Store_B,Shampoo,57,231.32,13185.24
2022-02-14,Store_B,Shampoo,49,85.76,4202.240000000001
2022-02-15,Store_B,Shampoo,49,141.6,6938.4
2022-02-16,Store_B,Shampoo,37,109.94,4067.7799999999997
2022-02-17,Store_B,Shampoo,47,81.83,3846.0099999999998
2022-02-18,Store_B,Shampoo,52,422.89,21990.28
2022-02-19,Store_B,Shampoo,73,99.79,7284.67
2022-02-20,Store_B,Shampoo,64,140.45,8988.8
2022-02-21,Store_B,Shampoo,54,144.04,7778.16
2022-02-22,Store_B,Shampoo,44,50.43,2218.92
2022-02-23,Store_B,Shampoo,37,422.58,15635.46
2022-02-24,Store_B,Shampoo,48,197.65,9487.2
2022-02-25,Store_B,Shampoo,43,261.02,11223.859999999999
2022-02-26,Store_B,Shampoo,63,410.63,25869.69
2022-02-27,Store_B,Shampoo,62,170.04,10542.48
2022-02-28,Store_B,Shampoo,44,423.04,18613.760000000002
2022-03-01,Store_B,Shampoo,51,483.66,24666.66
2022-03-02,Store_B,Shampoo,46,474.72,21837.120000000003
2022-03-03,Store_B,Shampoo,58,484.6,28106.800000000003
2022-03-04,Store_B,Shampoo,49,396.96,19451.039999999997
2022-03-05,Store_B,Shampoo,68,330.55,22477.4
2022-03-06,Store_B,Shampoo,65,376.37,24464.05
2022-03-07,Store_B,Shampoo,43,449.0,19307.0
2022-03-08,Store_B,Shampoo,34,450.38,15312.92
2022-03-09,Store_B,Shampoo,41,10.95,448.95
2022-03-10,Store_B,Shampoo,53,461.57,24463.21
2022-03-11,Store_B,Shampoo,57,233.89,13331.73
2022-03-12,Store_B,Shampoo,65,374.51,24343.149999999998
2022-03-13,Store_B,Shampoo,65,43.02,2796.3
2022-03-14,Store_B,Shampoo,51,174.05,8876.550000000001
2022-03-15,Store_B,Shampoo,47,355.9,16727.3
2022-03-16,Store_B,Shampoo,58,33.89,1965.6200000000001
2022-03-17,Store_B,Shampoo,48,236.67,11360.16
2022-03-18,Store_B,Shampoo,52,421.56,21921.12
2022-03-19,Store_B,Shampoo,63,125.82,7926.66
2022-03-20,Store_B,Shampoo,70,371.75,26022.5
2022-03-21,Store_B,Shampoo,44,332.24,14618.560000000001
2022-03-22,Store_B,Shampoo,41,302.46,12400.859999999999
2022-03-23,Store_B,Shampoo,45,410.64,18478.8
2022-03-24,Store_B,Shampoo,58,19.39,1124.6200000000001
2022-03-25,Store_B,Shampoo,49,463.66,22719.34
2022-03-26,Store_B,Shampoo,62,198.17,12286.539999999999
2022-03-27,Store_B,Shampoo,71,60.41,4289.11
2022-03-28,Store_B,Shampoo,52,318.82,16578.64
2022-03-29,Store_B,Shampoo,53,59.71,3164.63
2022-03-30,Store_B,Shampoo,48,140.33,6735.84
2022-03-31,Store_B,Shampoo,41,222.65,9128.65
2022-04-01,Store_B,Shampoo,45,329.63,14833.35
2022-04-02,Store_B,Shampoo,57,447.26,25493.82
2022-04-03,Store_B,Shampoo,71,76.05,5399.55
2022-04-04,Store_B,Shampoo,44,275.0,12100.0
2022-04-05,Store_B,Shampoo,45,271.23,12205.35
2022-04-06,Store_B,Shampoo,46,343.02,15778.919999999998
2022-04-07,Store_B,Shampoo,48,236.85,11368.8
2022-04-08,Store_B,Shampoo,54,472.84,25533.359999999997
2022-04-09,Store_B,Shampoo,67,487.38,32654.46
2022-04-10,Store_B,Shampoo,62,128.43,7962.660000000001
2022-04-11,Store_B,Shampoo,63,434.42,27368.460000000003
2022-04-12,Store_B,Shampoo,54,158.91,8581.14
2022-04-13,Store_B,Shampoo,51,90.78,4629.78
2022-04-14,Store_B,Shampoo,50,359.06,17953.0
2022-04-15,Store_B,Shampoo,46,49.07,2257.22
2022-04-16,Store_B,Shampoo,71,315.0,22365.0
2022-04-17,Store_B,Shampoo,62,202.9,12579.800000000001
2022-04-18,Store_B,Shampoo,45,499.47,22476.15
2022-04-19,Store_B,Shampoo,53,36.05,1910.6499999999999
2022-04-20,Store_B,Shampoo,45,269.59,12131.55
2022-04-21,Store_B,Shampoo,59,406.9,24007.1
2022-04-22,Store_B,Shampoo,51,383.34,19550.34
2022-04-23,Store_B,Shampoo,61,366.46,22354.059999999998
2022-04-24,Store_B,Shampoo,71,250.74,17802.54
2022-04-25,Store_B,Shampoo,47,457.81,21517.07
2022-04-26,Store_B,Shampoo,52,381.41,19833.32
2022-04-27,Store_B,Shampoo,40,487.82,19512.8
2022-04-28,Store_B,Shampoo,43,359.19,15445.17
2022-04-29,Store_B,Shampoo,56,290.05,16242.800000000001
2022-04-30,Store_B,Shampoo,57,267.02,15220.14
2022-05-01,Store_B,Shampoo,62,330.85,20512.7
2022-05-02,Store_B,Shampoo,55,454.71,25009.05
2022-05-03,Store_B,Shampoo,46,44.7,2056.2000000000003
2022-05-04,Store_B,Shampoo,44,171.66,7553.04
2022-05-05,Store_B,Shampoo,47,275.78,12961.659999999998
2022-05-06,Store_B,Shampoo,56,399.5,22372.0
2022-05-07,Store_B,Shampoo,63,197.73,12456.99
2022-05-08,Store_B,Shampoo,59,304.88,17987.92
2022-05-09,Store_B,Shampoo,54,99.98,5398.92
2022-05-10,Store_B,Shampoo,42,206.31,8665.02
2022-05-11,Store_B,Shampoo,45,481.71,21676.95
2022-05-12,Store_B,Shampoo,41,32.49,1332.0900000000001
2022-05-13,Store_B,Shampoo,50,114.42,5721.0
2022-05-14,Store_B,Shampoo,63,143.81,9060.03
2022-05-15,Store_B,Shampoo,56,63.94,3580.64
2022-05-16,Store_B,Shampoo,40,191.47,7658.8
2022-05-17,Store_B,Shampoo,50,402.47,20123.5
2022-05-18,Store_B,Shampoo,42,400.39,16816.38
2022-05-19,Store_B,Shampoo,35,211.37,7397.95
2022-05-20,Store_B,Shampoo,48,165.69,7953.12
2022-05-21,Store_B,Shampoo,63,149.4,9412.2
2022-05-22,Store_B,Shampoo,60,234.84,14090.4
2022-05-23,Store_B,Shampoo,49,134.13,6572.37
2022-05-24,Store_B,Shampoo,47,147.34,6924.9800000000005
2022-05-25,Store_B,Shampoo,50,461.65,23082.5
2022-05-26,Store_B,Shampoo,46,16.22,746.1199999999999
2022-05-27,Store_B,Shampoo,38,288.34,10956.919999999998
2022-05-28,Store_B,Shampoo,56,320.1,17925.600000000002
2022-05-29,Store_B,Shampoo,60,280.22,16813.2
2022-05-30,Store_B,Shampoo,45,213.01,9585.449999999999
2022-05-31,Store_B,Shampoo,42,131.02,5502.84
2022-06-01,Store_B,Shampoo,35,402.6,14091.0
2022-06-02,Store_B,Shampoo,30,249.66,7489.8
2022-06-03,Store_B,Shampoo,42,117.24,4924.08
2022-06-04,Store_B,Shampoo,56,472.96,26485.76
2022-06-05,Store_B,Shampoo,53,49.21,2608.13
2022-06-06,Store_B,Shampoo,38,200.6,7622.8
2022-06-07,Store_B,Shampoo,47,347.81,16347.07
2022-06-08,Store_B,Shampoo,37,26.68,987.16
2022-06-09,Store_B,Shampoo,37,167.44,6195.28
2022-06-10,Store_B,Shampoo,48,169.57,8139.36
2022-06-11,Store_B,Shampoo,54,105.32,5687.28
2022-06-12,Store_B,Shampoo,56,110.31,6177.360000000001
2022-06-13,Store_B,Shampoo,38,440.83,16751.54
2022-06-14,Store_B,Shampoo,43,209.97,9028.71
2022-06-15,Store_B,Shampoo,39,97.06,3785.34
2022-06-16,Store_B,Shampoo,51,321.39,16390.89
2022-06-17,Store_B,Shampoo,46,211.63,9734.98
2022-06-18,Store_B,Shampoo,55,467.18,25694.9
2022-06-19,Store_B,Shampoo,52,479.2,24918.399999999998
2022-06-20,Store_B,Shampoo,38,61.96,2354.48
2022-06-21,Store_B,Shampoo,40,418.66,16746.4
2022-06-22,Store_B,Shampoo,45,414.19,18638.55
2022-06-23,Store_B,Shampoo,40,298.82,11952.8
2022-06-24,Store_B,Shampoo,38,323.21,12281.98
2022-06-25,Store_B,Shampoo,56,477.19,26722.64
2022-06-26,Store_B,Shampoo,57,167.19,9529.83
2022-06-27,Store_B,Shampoo,36,410.38,14773.68
2022-06-28,Store_B,Shampoo,42,358.85,15071.7
2022-06-29,Store_B,Shampoo,41,211.05,8653.050000000001
2022-06-30,Store_B,Shampoo,48,61.48,2951.04
2022-07-01,Store_B,Shampoo,30,446.57,13397.1
2022-07-02,Store_B,Shampoo,53,356.44,18891.32
2022-07-03,Store_B,Shampoo,49,69.52,3406.48
2022-07-04,Store_B,Shampoo,39,401.99,15677.61
2022-07-05,Store_B,Shampoo,35,214.81,7518.35
2022-07-06,Store_B,Shampoo,41,124.12,5088.92
2022-07-07,Store_B,Shampoo,31,262.53,8138.429999999999
2022-07-08,Store_B,Shampoo,39,86.13,3359.0699999999997
2022-07-09,Store_B,Shampoo,56,318.53,17837.68
2022-07-10,Store_B,Shampoo,58,414.76,24056.079999999998
2022-07-11,Store_B,Shampoo,45,100.11,4504.95
2022-07-12,Store_B,Shampoo,39,364.1,14199.900000000001
2022-07-13,Store_B,Shampoo,38,257.92,9800.960000000001
2022-07-14,Store_B,Shampoo,27,369.57,9978.39
2022-07-15,Store_B,Shampoo,27,253.97,6857.19
2022-07-16,Store_B,Shampoo,55,420.14,23107.7
2022-07-17,Store_B,Shampoo,42,40.14,1685.88
2022-07-18,Store_B,Shampoo,49,77.72,3808.2799999999997
2022-07-19,Store_B,Shampoo,37,458.64,16969.68
2022-07-20,Store_B,Shampoo,29,358.69,10402.01
2022-07-21,Store_B,Shampoo,34,335.07,11392.38
2022-07-22,Store_B,Shampoo,34,141.22,4801.48
2022-07-23,Store_B,Shampoo,52,39.4,2048.7999999999997
2022-07-24,Store_B,Shampoo,53,486.58,25788.739999999998
2022-07-25,Store_B,Shampoo,42,358.96,15076.32
2022-07-26,Store_B,Shampoo,29,105.97,3073.13
2022-07-27,Store_B,Shampoo,33,166.0,5478.0
2022-07-28,Store_B,Shampoo,29,157.84,4577.36
2022-07-29,Store_B,Shampoo,35,160.82,5628.7
2022-07-30,Store_B,Shampoo,49,106.3,5208.7
2022-07-31,Store_B,Shampoo,45,412.84,18577.8
2022-08-01,Store_B,Shampoo,25,279.37,6984.25
2022-08-02,Store_B,Shampoo,42,194.29,8160.179999999999
2022-08-03,Store_B,Shampoo,33,464.68,15334.44
2022-08-04,Store_B,Shampoo,28,475.53,13314.84
2022-08-05,Store_B,Shampoo,26,244.4,6354.400000000001
2022-08-06,Store_B,Shampoo,54,331.91,17923.140000000003
2022-08-07,Store_B,Shampoo,44,459.22,20205.68
2022-08-08,Store_B,Shampoo,36,168.89,6080.039999999999
2022-08-09,Store_B,Shampoo,34,469.72,15970.480000000001
2022-08-10,Store_B,Shampoo,31,350.92,10878.52
2022-08-11,Store_B,Shampoo,25,49.27,1231.75
2022-08-12,Store_B,Shampoo,27,357.24,9645.48
2022-08-13,Store_B,Shampoo,60,241.47,14488.2
2022-08-14,Store_B,Shampoo,47,246.64,11592.08
2022-08-15,Store_B,Shampoo,35,24.39,853.65
2022-08-16,Store_B,Shampoo,32,402.8,12889.6
2022-08-17,Store_B,Shampoo,38,474.78,18041.64
2022-08-18,Store_B,Shampoo,28,160.08,4482.240000000001
2022-08-19,Store_B,Shampoo,30,118.83,3564.9
2022-08-20,Store_B,Shampoo,45,373.51,16807.95
2022-08-21,Store_B,Shampoo,49,214.71,10520.79
2022-08-22,Store_B,Shampoo,40,291.93,11677.2
2022-08-23,Store_B,Shampoo,28,281.11,7871.08
2022-08-24,Store_B,Shampoo,32,413.96,13246.72
2022-08-25,Store_B,Shampoo,37,424.26,15697.619999999999
2022-08-26,Store_B,Shampoo,27,412.26,11131.02
2022-08-27,Store_B,Shampoo,52,395.96,20589.92
2022-08-28,Store_B,Shampoo,50,369.52,18476.0
2022-08-29,Store_B,Shampoo,25,161.77,4044.2500000000005
2022-08-30,Store_B,Shampoo,30,111.55,3346.5
2022-08-31,Store_B,Shampoo,30,479.93,14397.9
2022-09-01,Store_B,Shampoo,18,480.14,8642.52
2022-09-02,Store_B,Shampoo,29,271.72,7879.880000000001
2022-09-03,Store_B,Shampoo,41,70.8,2902.7999999999997
2022-09-04,Store_B,Shampoo,43,197.83,8506.69
2022-09-05,Store_B,Shampoo,31,43.77,1356.8700000000001
2022-09-06,Store_B,Shampoo,42,370.24,15550.08
2022-09-07,Store_B,Shampoo,33,176.34,5819.22
2022-09-08,Store_B,Shampoo,37,383.4,14185.8
2022-09-09,Store_B,Shampoo,32,157.8,5049.6
2022-09-10,Store_B,Shampoo,42,75.63,3176.46
2022-09-11,Store_B,Shampoo,51,100.4,5120.400000000001
2022-09-12,Store_B,Shampoo,32,255.69,8182.08
2022-09-13,Store_B,Shampoo,37,315.27,11664.99
2022-09-14,Store_B,Shampoo,27,193.29,5218.83
2022-09-15,Store_B,Shampoo,25,164.1,4102.5
2022-09-16,Store_B,Shampoo,31,367.37,11388.47
2022-09-17,Store_B,Shampoo,50,125.99,6299.5
2022-09-18,Store_B,Shampoo,40,347.11,13884.400000000001
2022-09-19,Store_B,Shampoo,26,181.03,4706.78
2022-09-20,Store_B,Shampoo,38,486.18,18474.84
2022-09-21,Store_B,Shampoo,26,89.32,2322.3199999999997
2022-09-22,Store_B,Shampoo,25,296.33,7408.25
2022-09-23,Store_B,Shampoo,33,299.26,9875.58
2022-09-24,Store_B,Shampoo,43,205.61,8841.230000000001
2022-09-25,Store_B,Shampoo,44,101.52,4466.88
2022-09-26,Store_B,Shampoo,30,339.83,10194.9
2022-09-27,Store_B,Shampoo,23,46.95,1079.8500000000001
2022-09-28,Store_B,Shampoo,22,339.92,7478.240000000001
2022-09-29,Store_B,Shampoo,32,407.01,13024.32
2022-09-30,Store_B,Shampoo,27,287.96,7774.919999999999
2022-10-01,Store_B,Shampoo,52,398.91,20743.32
2022-10-02,Store_B,Shampoo,47,419.9,19735.3
2022-10-03,Store_B,Shampoo,28,192.45,5388.599999999999
2022-10-04,Store_B,Shampoo,40,43.26,1730.3999999999999
2022-10-05,Store_B,Shampoo,29,198.96,5769.84
2022-10-06,Store_B,Shampoo,29,106.74,3095.46
2022-10-07,Store_B,Shampoo,25,305.18,7629.5
2022-10-08,Store_B,Shampoo,43,144.77,6225.110000000001
2022-10-09,Store_B,Shampoo,46,19.54,898.8399999999999
2022-10-10,Store_B,Shampoo,24,347.21,8333.039999999999
2022-10-11,Store_B,Shampoo,27,160.63,4337.01
2022-10-12,Store_B,Shampoo,38,245.65,9334.7
2022-10-13,Store_B,Shampoo,27,282.66,7631.820000000001
2022-10-14,Store_B,Shampoo,29,494.7,14346.3
2022-10-15,Store_B,Shampoo,48,451.05,21650.4
2022-10-16,Store_B,Shampoo,49,379.44,18592.56
2022-10-17,Store_B,Shampoo,29,466.07,13516.03
2022-10-18,Store_B,Shampoo,36,11.7,421.2
2022-10-19,Store_B,Shampoo,37,242.56,8974.72
2022-10-20,Store_B,Shampoo,28,489.62,13709.36
2022-10-21,Store_B,Shampoo,26,51.9,1349.3999999999999
2022-10-22,Store_B,Shampoo,42,13.63,572.46
2022-10-23,Store_B,Shampoo,49,255.7,12529.3
2022-10-24,Store_B,Shampoo,28,25.76,721.2800000000001
2022-10-25,Store_B,Shampoo,28,171.61,4805.08
2022-10-26,Store_B,Shampoo,31,257.75,7990.25
2022-10-27,Store_B,Shampoo,29,36.09,1046.6100000000001
2022-10-28,Store_B,Shampoo,34,236.65,8046.1
2022-10-29,Store_B,Shampoo,43,222.96,9587.28
2022-10-30,Store_B,Shampoo,51,383.36,19551.36
2022-10-31,Store_B,Shampoo,36,416.94,15009.84
2022-11-01,Store_B,Shampoo,40,48.23,1929.1999999999998
2022-11-02,Store_B,Shampoo,33,292.22,9643.26
2022-11-03,Store_B,Shampoo,34,135.04,4591.36
2022-11-04,Store_B,Shampoo,44,169.89,7475.16
2022-11-05,Store_B,Shampoo,49,31.75,1555.75
2022-11-06,Store_B,Shampoo,48,365.9,17563.199999999997
2022-11-07,Store_B,Shampoo,36,331.78,11944.079999999998
2022-11-08,Store_B,Shampoo,38,241.35,9171.3
2022-11-09,Store_B,Shampoo,41,480.61,19705.010000000002
2022-11-10,Store_B,Shampoo,31,221.23,6858.13
2022-11-11,Store_B,Shampoo,30,219.61,6588.3
2022-11-12,Store_B,Shampoo,39,316.68,12350.52
2022-11-13,Store_B,Shampoo,54,328.31,17728.74
2022-11-14,Store_B,Shampoo,38,224.48,8530.24
2022-11-15,Store_B,Shampoo,35,219.06,7667.1
2022-11-16,Store_B,Shampoo,35,228.83,8009.05
2022-11-17,Store_B,Shampoo,33,262.97,8678.01
2022-11-18,Store_B,Shampoo,41,152.86,6267.26
2022-11-19,Store_B,Shampoo,50,280.74,14037.0
2022-11-20,Store_B,Shampoo,56,441.53,24725.68
2022-11-21,Store_B,Shampoo,34,178.23,6059.82
2022-11-22,Store_B,Shampoo,31,114.62,3553.2200000000003
2022-11-23,Store_B,Shampoo,29,16.55,479.95000000000005
2022-11-24,Store_B,Shampoo,34,224.85,7644.9
2022-11-25,Store_B,Shampoo,35,308.12,10784.2
2022-11-26,Store_B,Shampoo,47,450.48,21172.56
2022-11-27,Store_B,Shampoo,47,431.18,20265.46
2022-11-28,Store_B,Shampoo,29,242.41,7029.89
2022-11-29,Store_B,Shampoo,37,439.18,16249.66
2022-11-30,Store_B,Shampoo,38,68.24,2593.12
2022-12-01,Store_B,Shampoo,43,123.82,5324.259999999999
2022-12-02,Store_B,Shampoo,46,487.21,22411.66
2022-12-03,Store_B,Shampoo,59,430.96,25426.64
2022-12-04,Store_B,Shampoo,55,173.23,9527.65
2022-12-05,Store_B,Shampoo,27,357.45,9651.15
2022-12-06,Store_B,Shampoo,46,298.14,13714.439999999999
2022-12-07,Store_B,Shampoo,34,119.87,4075.58
2022-12-08,Store_B,Shampoo,45,402.61,18117.45
2022-12-09,Store_B,Shampoo,39,109.83,4283.37
2022-12-10,Store_B,Shampoo,53,215.71,11432.630000000001
2022-12-11,Store_B,Shampoo,60,352.69,21161.4
2022-12-12,Store_B,Shampoo,35,169.48,5931.799999999999
2022-12-13,Store_B,Shampoo,32,338.71,10838.72
2022-12-14,Store_B,Shampoo,38,204.15,7757.7
2022-12-15,Store_B,Shampoo,45,22.5,1012.5
2022-12-16,Store_B,Shampoo,35,136.31,4770.85
2022-12-17,Store_B,Shampoo,50,111.66,5583.0
2022-12-18,Store_B,Shampoo,58,430.43,24964.94
2022-12-19,Store_B,Shampoo,37,348.56,12896.72
2022-12-20,Store_B,Shampoo,38,308.72,11731.36
2022-12-21,Store_B,Shampoo,49,410.75,20126.75
2022-12-22,Store_B,Shampoo,36,261.73,9422.28
2022-12-23,Store_B,Shampoo,35,154.69,5414.15
2022-12-24,Store_B,Shampoo,51,425.55,21703.05
2022-12-25,Store_B,Shampoo,47,404.88,19029.36
2022-12-26,Store_B,Shampoo,35,25.64,897.4
2022-12-27,Store_B,Shampoo,44,210.94,9281.36
2022-12-28,Store_B,Shampoo,41,141.97,5820.7699999999995
2022-12-29,Store_B,Shampoo,49,263.14,12893.859999999999
2022-12-30,Store_B,Shampoo,39,13.74,535.86
2022-12-31,Store_B,Shampoo,56,205.98,11534.88
2023-01-01,Store_B,Shampoo,58,394.54,22883.32
2023-01-02,Store_B,Shampoo,49,451.67,22131.83
2023-01-03,Store_B,Shampoo,54,20.45,1104.3
2023-01-04,Store_B,Shampoo,46,42.26,1943.9599999999998
2023-01-05,Store_B,Shampoo,39,326.04,12715.560000000001
2023-01-06,Store_B,Shampoo,49,66.97,3281.5299999999997
2023-01-07,Store_B,Shampoo,61,232.8,14200.800000000001
2023-01-08,Store_B,Shampoo,50,10.1,505.0
2023-01-09,Store_B,Shampoo,40,446.6,17864.0
2023-01-10,Store_B,Shampoo,48,73.19,3513.12
2023-01-11,Store_B,Shampoo,50,195.32,9766.0
2023-01-12,Store_B,Shampoo,45,305.67,13755.150000000001
2023-01-13,Store_B,Shampoo,48,457.43,21956.64
2023-01-14,Store_B,Shampoo,70,179.4,12558.0
2023-01-15,Store_B,Shampoo,66,192.01,12672.66
2023-01-16,Store_B,Shampoo,39,283.96,11074.439999999999
2023-01-17,Store_B,Shampoo,50,146.81,7340.5
2023-01-18,Store_B,Shampoo,44,116.55,5128.2
2023-01-19,Store_B,Shampoo,38,450.26,17109.88
2023-01-20,Store_B,Shampoo,49,139.09,6815.41
2023-01-21,Store_B,Shampoo,51,136.43,6957.93
2023-01-22,Store_B,Shampoo,63,201.83,12715.29
2023-01-23,Store_B,Shampoo,43,412.42,17734.06
2023-01-24,Store_B,Shampoo,46,256.83,11814.179999999998
2023-01-25,Store_B,Shampoo,52,143.38,7455.76
2023-01-26,Store_B,Shampoo,44,434.94,19137.36
2023-01-27,Store_B,Shampoo,41,68.81,2821.21
2023-01-28,Store_B,Shampoo,59,270.77,15975.429999999998
2023-01-29,Store_B,Shampoo,61,42.59,2597.9900000000002
2023-01-30,Store_B,Shampoo,39,33.51,1306.8899999999999
2023-01-31,Store_B,Shampoo,43,483.61,20795.23
2023-02-01,Store_B,Shampoo,53,54.37,2881.6099999999997
2023-02-02,Store_B,Shampoo,53,465.38,24665.14
2023-02-03,Store_B,Shampoo,54,16.17,873.1800000000001
2023-02-04,Store_B,Shampoo,63,156.12,9835.56
2023-02-05,Store_B,Shampoo,62,267.41,16579.420000000002
2023-02-06,Store_B,Shampoo,52,428.57,22285.64
2023-02-07,Store_B,Shampoo,56,122.13,6839.28
2023-02-08,Store_B,Shampoo,52,86.39,4492.28
2023-02-09,Store_B,Shampoo,48,402.47,19318.56
2023-02-10,Store_B,Shampoo,40,183.46,7338.400000000001
2023-02-11,Store_B,Shampoo,70,127.0,8890.0
2023-02-12,Store_B,Shampoo,65,442.66,28772.9
2023-02-13,Store_B,Shampoo,45,365.59,16451.55
2023-02-14,Store_B,Shampoo,51,226.23,11537.73
2023-02-15,Store_B,Shampoo,50,480.23,24011.5
2023-02-16,Store_B,Shampoo,50,133.01,6650.5
2023-02-17,Store_B,Shampoo,43,482.61,20752.23
2023-02-18,Store_B,Shampoo,52,417.08,21688.16
2023-02-19,Store_B,Shampoo,65,97.37,6329.05
2023-02-20,Store_B,Shampoo,46,48.1,2212.6
2023-02-21,Store_B,Shampoo,53,405.79,21506.870000000003
2023-02-22,Store_B,Shampoo,44,183.45,8071.799999999999
2023-02-23,Store_B,Shampoo,50,353.96,17698.0
2023-02-24,Store_B,Shampoo,43,256.77,11041.109999999999
2023-02-25,Store_B,Shampoo,64,326.18,20875.52
2023-02-26,Store_B,Shampoo,62,435.89,27025.18
2023-02-27,Store_B,Shampoo,55,352.71,19399.05
2023-02-28,Store_B,Shampoo,52,314.36,16346.720000000001
2023-03-01,Store_B,Shampoo,48,43.6,2092.8
2023-03-02,Store_B,Shampoo,47,460.82,21658.54
2023-03-03,Store_B,Shampoo,43,296.54,12751.220000000001
2023-03-04,Store_B,Shampoo,63,106.26,6694.38
2023-03-05,Store_B,Shampoo,61,164.3,10022.300000000001
2023-03-06,Store_B,Shampoo,54,436.28,23559.12
2023-03-07,Store_B,Shampoo,54,212.32,11465.279999999999
2023-03-08,Store_B,Shampoo,50,178.52,8926.0
2023-03-09,Store_B,Shampoo,46,85.56,3935.76
2023-03-10,Store_B,Shampoo,50,117.57,5878.5
2023-03-11,Store_B,Shampoo,67,104.72,7016.24
2023-03-12,Store_B,Shampoo,68,145.61,9901.480000000001
2023-03-13,Store_B,Shampoo,56,365.6,20473.600000000002
2023-03-14,Store_B,Shampoo,63,138.1,8700.3
2023-03-15,Store_B,Shampoo,49,150.0,7350.0
2023-03-16,Store_B,Shampoo,53,175.07,9278.71
2023-03-17,Store_B,Shampoo,44,464.75,20449.0
2023-03-18,Store_B,Shampoo,62,95.69,5932.78
2023-03-19,Store_B,Shampoo,63,141.95,8942.849999999999
2023-03-20,Store_B,Shampoo,54,107.27,5792.58
2023-03-21,Store_B,Shampoo,60,450.13,27007.8
2023-03-22,Store_B,Shampoo,50,329.7,16485.0
2023-03-23,Store_B,Shampoo,47,458.56,21552.32
2023-03-24,Store_B,Shampoo,49,452.16,22155.84
2023-03-25,Store_B,Shampoo,63,369.35,23269.050000000003
2023-03-26,Store_B,Shampoo,64,397.92,25466.88
2023-03-27,Store_B,Shampoo,38,427.06,16228.28
2023-03-28,Store_B,Shampoo,54,104.33,5633.82
2023-03-29,Store_B,Shampoo,47,90.37,4247.39
2023-03-30,Store_B,Shampoo,49,471.01,23079.489999999998
2023-03-31,Store_B,Shampoo,56,248.39,13909.84
2023-04-01,Store_B,Shampoo,65,419.07,27239.55
